# X Y Sx Sy Sz
75.500000 22.805336 0.972807 0.143872 0.181516
76.000000 23.094011 -0.983795 -0.153642 -0.092421
76.000000 23.671361 0.984053 0.163253 0.070622
76.500000 23.960036 -0.984883 -0.168351 0.040776
76.500000 24.537386 0.982255 0.177691 -0.060001
77.000000 24.826062 -0.972712 -0.175728 0.151498
77.000000 25.403412 0.968777 0.180341 -0.170144
77.500000 25.692087 -0.948160 -0.177150 0.263838
77.500000 26.269437 0.941830 0.179068 -0.284413
78.000000 26.558112 -0.911036 -0.175700 0.373019
78.000000 27.135463 0.900436 0.178972 -0.396465
78.500000 27.424138 -0.860481 -0.181775 0.475952
78.500000 28.001488 0.852687 0.182578 -0.489479
79.000000 28.290163 -0.806938 -0.173755 0.564500
79.000000 28.867513 0.796226 0.175931 -0.578854
79.500000 29.156189 -0.749096 -0.165869 0.641360
79.500000 29.733539 0.735051 0.167983 -0.656873
80.000000 30.022214 -0.676068 -0.156477 0.720032
80.000000 30.599564 0.663616 0.154834 -0.731875
80.500000 30.888239 -0.611615 -0.136482 0.779295
80.500000 31.465590 0.609798 0.126183 -0.782447
81.000000 31.754265 -0.547942 -0.126169 0.826947
81.000000 32.331615 0.536112 0.116820 -0.836024
81.500000 32.620290 -0.473437 -0.107369 0.874259
81.500000 33.197640 0.468491 0.095532 -0.878288
82.000000 33.486316 -0.418850 -0.090837 0.903500
82.000000 34.063666 0.408255 0.100379 -0.907332
82.500000 34.352341 -0.356725 -0.076381 0.931082
82.500000 34.929691 0.348393 0.067356 -0.934925
83.000000 35.218366 -0.302706 -0.062455 0.951036
83.000000 35.795717 0.292769 0.060423 -0.954272
83.500000 36.084392 -0.256259 -0.062300 0.964598
83.500000 36.661742 0.252445 0.052968 -0.966160
84.000000 36.950417 -0.210945 -0.047723 0.976332
84.000000 37.527767 0.208320 0.047227 -0.976920
84.500000 37.816443 -0.164925 -0.047623 0.985156
84.500000 38.393793 0.166858 0.039706 -0.985181
85.000000 38.682468 -0.129995 -0.038603 0.990763
85.000000 39.259818 0.132347 0.036802 -0.990520
85.500000 39.548493 -0.086653 -0.044526 0.995243
85.500000 40.125844 0.086982 0.033498 -0.995646
86.000000 40.414519 -0.053648 -0.036593 0.997889
86.000000 40.991869 0.055284 0.030744 -0.997997
86.500000 41.280544 -0.014347 -0.028852 0.999481
86.500000 41.857895 0.010390 0.032731 -0.999410
87.000000 42.146570 0.026035 -0.034526 0.999065
87.000000 42.723920 -0.025419 0.031131 -0.999192
87.500000 43.012595 0.061145 -0.042106 0.997240
87.500000 43.589945 -0.047451 0.044393 -0.997887
88.000000 43.878620 0.077021 -0.050292 0.995760
88.000000 44.455971 -0.071617 0.040889 -0.996594
88.500000 44.744646 0.105049 -0.052778 0.993066
88.500000 45.321996 -0.086292 0.056702 -0.994655
89.000000 45.610671 0.129172 -0.056149 0.990031
89.000000 46.188022 -0.116162 0.051824 -0.991877
89.500000 46.476697 0.149160 -0.064179 0.986728
89.500000 47.054047 -0.140972 0.055977 -0.988430
90.000000 47.342722 0.169008 -0.074494 0.982796
90.000000 47.920072 -0.156716 0.073989 -0.984868
90.500000 48.208747 0.185874 -0.086785 0.978733
90.500000 48.786098 -0.180644 0.085287 -0.979844
91.000000 49.074773 0.216023 -0.090772 0.972160
91.000000 49.652123 -0.190738 0.094137 -0.977117
91.500000 49.940798 0.213773 -0.107898 0.970906
91.500000 50.518149 -0.207552 0.102223 -0.972868
92.000000 50.806824 0.233199 -0.122906 0.964631
92.000000 51.384174 -0.212242 0.121318 -0.969657
92.500000 51.672849 0.246690 -0.141890 0.958651
92.500000 52.250199 -0.228450 0.128525 -0.965035
93.000000 52.538874 0.246948 -0.143276 0.958378
93.000000 53.116225 -0.236923 0.133589 -0.962300
93.500000 53.404900 0.256448 -0.151974 0.954536
93.500000 53.982250 -0.231838 0.152913 -0.960661
94.000000 54.270925 0.246887 -0.168525 0.954278
94.000000 54.848276 -0.225769 0.165053 -0.960097
94.500000 55.136951 0.264944 -0.181183 0.947089
94.500000 55.714301 -0.237127 0.172285 -0.956080
95.000000 56.002976 0.260962 -0.192116 0.946039
95.000000 56.580326 -0.234538 0.188649 -0.953627
95.500000 56.869002 0.251496 -0.202914 0.946349
95.500000 57.446352 -0.230101 0.195889 -0.953248
96.000000 57.735027 0.244208 -0.209393 0.946846
96.000000 58.312377 -0.220236 0.197221 -0.955301
96.500000 58.601052 0.232205 -0.212987 0.949061
96.500000 59.178403 -0.207983 0.194263 -0.958648
97.000000 59.467078 0.230705 -0.210592 0.949961
97.000000 60.044428 -0.208135 0.199026 -0.957637
97.500000 60.333103 0.226468 -0.215323 0.949920
97.500000 60.910453 -0.205394 0.201110 -0.957793
98.000000 61.199129 0.225585 -0.209419 0.951449
98.000000 61.776479 -0.198951 0.197446 -0.959913
98.500000 62.065154 0.216499 -0.209531 0.953533
98.500000 62.642504 -0.194235 0.192763 -0.961829
99.000000 62.931179 0.206672 -0.195150 0.958751
99.000000 63.508530 -0.186960 0.189430 -0.963931
99.500000 63.797205 0.182188 -0.201324 0.962432
99.500000 64.374555 -0.160190 0.175034 -0.971443
100.000000 64.663230 0.177650 -0.177049 0.968036
100.000000 65.240580 -0.158023 0.152507 -0.975587
100.500000 65.529256 0.158683 -0.154805 0.975118
100.500000 66.106606 -0.145882 0.130374 -0.980674
101.000000 66.395281 0.150637 -0.123220 0.980880
101.000000 66.972631 -0.138313 0.096233 -0.985702
101.500000 67.261306 0.143531 -0.093297 0.985238
101.500000 67.838657 -0.130310 0.071980 -0.988857
102.000000 68.127332 0.133463 -0.062578 0.989076
102.000000 68.704682 -0.136064 0.043043 -0.989765
102.500000 68.993357 0.129833 -0.034399 0.990939
102.500000 69.570707 -0.128118 -0.001096 -0.991758
103.000000 69.859383 0.130939 0.017424 0.991237
103.000000 70.436733 -0.120335 -0.053290 -0.991302
103.500000 70.725408 0.124582 0.068499 0.989842
103.500000 71.302758 -0.120919 -0.102504 -0.987356
104.000000 71.591433 0.130812 0.115885 0.984611
104.000000 72.168784 -0.132238 -0.158336 -0.978490
104.500000 72.457459 0.134751 0.184833 0.973488
104.500000 73.034809 -0.142681 -0.233171 -0.961911
105.000000 73.323484 0.135947 0.262442 0.955323
105.000000 73.900834 -0.136950 -0.307444 -0.941660
105.500000 74.189510 0.139663 0.347679 0.927154
105.500000 74.766860 -0.146733 -0.410326 -0.900057
106.000000 75.055535 0.142958 0.440837 0.886130
106.000000 75.632885 -0.151528 -0.488304 -0.859418
106.500000 75.921560 0.148692 0.515378 0.843965
106.500000 76.498911 -0.152420 -0.574757 -0.804004
107.000000 76.787586 0.148919 0.608415 0.779522
107.000000 77.364936 -0.161805 -0.670278 -0.724256
107.500000 77.653611 0.164322 0.708603 0.686207
107.500000 78.230961 -0.171203 -0.759330 -0.627780
108.000000 78.519637 0.163001 0.792106 0.588216
108.000000 79.096987 -0.179669 -0.836835 -0.517132
108.500000 79.385662 0.163610 0.868294 0.468291
108.500000 79.963012 -0.170481 -0.908410 -0.381742
109.000000 80.251687 0.158786 0.928863 0.334664
109.000000 80.829038 -0.162338 -0.955155 -0.247639
109.500000 81.117713 0.142355 0.971419 0.189948
109.500000 81.695063 -0.151575 -0.984030 -0.093325
110.000000 81.983738 0.133497 0.990339 0.037517
110.000000 82.561088 -0.136972 -0.988997 0.055895
110.500000 82.849764 0.112406 0.987828 -0.107520
110.500000 83.427114 -0.105830 -0.974406 0.198324
111.000000 83.715789 0.093544 0.963510 -0.250797
111.000000 84.293139 -0.091215 -0.937437 0.335994
111.500000 84.581814 0.074233 0.922573 -0.378614
111.500000 85.159165 -0.068871 -0.890960 0.448829
112.000000 85.447840 0.046387 0.873320 -0.484933
112.000000 86.025190 -0.049666 -0.834410 0.548903
112.500000 86.313865 0.029265 0.813943 -0.580206
112.500000 86.891216 -0.021318 -0.769743 0.637998
113.000000 87.179891 0.002838 0.746584 -0.665285
113.000000 87.757241 0.001416 -0.696575 0.717483
113.500000 88.045916 -0.021783 0.669385 -0.742596
113.500000 88.623266 0.018185 -0.620703 0.783835
114.000000 88.911941 -0.036754 0.602307 -0.797418
114.000000 89.489292 0.038171 -0.556246 0.830140
114.500000 89.777967 -0.059199 0.527735 -0.847343
114.500000 90.355317 0.046508 -0.481922 0.874979
115.000000 90.643992 -0.060321 0.466428 -0.882500
115.000000 91.221343 0.061159 -0.425938 0.902683
115.500000 91.510018 -0.075212 0.422121 -0.903414
115.500000 92.087368 0.075635 -0.376876 0.923170
116.000000 92.376043 -0.081309 0.359641 -0.929541
116.000000 92.953393 0.084758 -0.315063 0.945278
116.500000 93.242068 -0.099059 0.307408 -0.946408
116.500000 93.819419 0.093858 -0.269201 0.958500
117.000000 94.108094 -0.100756 0.254782 -0.961735
117.000000 94.685444 0.098842 -0.222092 0.970003
117.500000 94.974119 -0.099650 0.201956 -0.974312
117.500000 95.551470 0.086829 -0.166195 0.982263
118.000000 95.840145 -0.101762 0.157781 -0.982217
118.000000 96.417495 0.092374 -0.113969 0.989181
118.500000 96.706170 -0.100004 0.103638 -0.989575
118.500000 97.283520 0.102398 -0.069360 0.992322
119.000000 97.572195 -0.114814 0.061676 -0.991470
119.000000 98.149546 0.095604 -0.019607 0.995226
119.500000 98.438221 -0.095557 0.020934 -0.995204
119.500000 99.015571 0.077613 0.013371 0.996894
120.000000 99.304246 -0.085569 -0.019615 -0.996139
120.000000 99.881597 0.062719 0.058457 0.996318
120.500000 100.170272 -0.077808 -0.050386 -0.995694
120.500000 100.747622 0.055171 0.090658 0.994353
121.000000 101.036297 -0.056736 -0.079430 -0.995225
121.000000 101.613647 0.036469 0.114976 0.992699
121.500000 101.902323 -0.047129 -0.114758 -0.992275
121.500000 102.479673 0.019043 0.141740 0.989721
122.000000 102.768348 -0.031662 -0.136828 -0.990089
122.000000 103.345698 0.011119 0.171283 0.985159
122.500000 103.634373 -0.020505 -0.157417 -0.987319
63.500000 0.288675 0.043703 0.123885 0.991334
64.000000 0.577350 -0.068830 -0.108288 -0.991734
64.000000 1.154701 0.029764 0.126105 0.991570
64.500000 1.443376 -0.053073 -0.114921 -0.991956
64.500000 2.020726 0.032057 0.135793 0.990219
65.000000 2.309401 -0.052977 -0.113993 -0.992068
65.000000 2.886751 0.031081 0.142599 0.989292
65.500000 3.175426 -0.054142 -0.121734 -0.991085
65.500000 3.752777 0.018199 0.121870 0.992379
66.000000 4.041452 -0.050779 -0.105811 -0.993089
66.000000 4.618802 0.028453 0.114258 0.993044
66.500000 4.907477 -0.067597 -0.086080 -0.993992
66.500000 5.484828 0.035618 0.106863 0.993636
67.000000 5.773503 -0.089405 -0.082859 -0.992543
67.000000 6.350853 0.060162 0.086845 0.994404
67.500000 6.639528 -0.109586 -0.070210 -0.991495
67.500000 7.216878 0.080123 0.067695 0.994484
68.000000 7.505553 -0.132610 -0.051522 -0.989828
68.000000 8.082904 0.113288 0.062490 0.991595
68.500000 8.371579 -0.175278 -0.039996 -0.983706
68.500000 8.948929 0.160700 0.044646 0.985993
69.000000 9.237604 -0.227628 -0.030254 -0.973278
69.000000 9.814955 0.209548 0.030158 0.977333
69.500000 10.103630 -0.269566 -0.008607 -0.962943
69.500000 10.680980 0.257873 0.015595 0.966053
70.000000 10.969655 -0.331938 -0.008571 -0.943262
70.000000 11.547005 0.325462 0.003716 0.945548
70.500000 11.835681 -0.393635 -0.005332 -0.919251
70.500000 12.413031 0.394077 0.001369 0.919076
71.000000 12.701706 -0.464896 -0.005047 -0.885351
71.000000 13.279056 0.456192 0.006784 0.889855
71.500000 13.567731 -0.529695 0.008211 -0.848148
71.500000 14.145082 0.528138 -0.002024 0.849156
72.000000 14.433757 -0.587400 -0.005021 -0.809281
72.000000 15.011107 0.587965 0.009039 0.808836
72.500000 15.299782 -0.658005 -0.011773 -0.752922
72.500000 15.877132 0.657641 0.020127 0.753063
73.000000 16.165808 -0.723402 -0.020459 -0.690124
73.000000 16.743158 0.723047 0.029505 0.690168
73.500000 17.031833 -0.783371 -0.032242 -0.620717
73.500000 17.609183 0.777828 0.051414 0.626371
74.000000 17.897858 -0.835617 -0.053669 -0.546685
74.000000 18.475209 0.843996 0.070815 0.531655
74.500000 18.763884 -0.889476 -0.076986 -0.450451
74.500000 19.341234 0.891481 0.084356 0.445136
75.000000 19.629909 -0.931666 -0.088850 -0.352283
75.000000 20.207259 0.935463 0.095313 0.340329
75.500000 20.495935 -0.960814 -0.110133 -0.254377
75.500000 21.073285 0.962174 0.121159 0.244013
76.000000 21.361960 -0.981633 -0.131760 -0.137968
76.000000 21.939310 0.982447 0.138573 0.124882
76.500000 22.227985 -0.990146 -0.136999 -0.029039
76.500000 22.805336 0.988035 0.153975 0.008817
77.000000 23.094011 -0.983362 -0.159170 0.087548
77.000000 23.671361 0.980421 0.163660 -0.109495
77.500000 23.960036 -0.967350 -0.161727 0.195135
77.500000 24.537386 0.961100 0.171466 -0.216533
78.000000 24.826062 -0.934049 -0.171619 0.313207
78.000000 25.403412 0.925047 0.180749 -0.334093
78.500000 25.692087 -0.892803 -0.170813 0.416804
78.500000 26.269437 0.882606 0.178925 -0.434733
79.000000 26.558112 -0.841758 -0.167830 0.513104
79.000000 27.135463 0.832265 0.171504 -0.527183
79.500000 27.424138 -0.780524 -0.164518 0.603089
79.500000 28.001488 0.767794 0.166395 -0.618712
80.000000 28.290163 -0.721348 -0.153317 0.675389
80.000000 28.867513 0.709636 0.150010 -0.688414
80.500000 29.156189 -0.652124 -0.137804 0.745482
80.500000 29.733539 0.635902 0.147848 -0.757476
81.000000 30.022214 -0.580088 -0.136022 0.803116
81.000000 30.599564 0.575489 0.131000 -0.807249
81.500000 30.888239 -0.517348 -0.120441 0.847257
81.500000 31.465590 0.503041 0.125778 -0.855061
82.000000 31.754265 -0.443486 -0.114681 0.888914
82.000000 32.331615 0.433062 0.112562 -0.894308
82.500000 32.620290 -0.385684 -0.091555 0.918077
82.500000 33.197640 0.377557 0.087326 -0.921859
83.000000 33.486316 -0.321688 -0.086759 0.942863
83.000000 34.063666 0.312125 0.078769 -0.946770
83.500000 34.352341 -0.263474 -0.078936 0.961432
83.500000 34.929691 0.261003 0.064764 -0.963163
84.000000 35.218366 -0.211664 -0.066791 0.975058
84.000000 35.795717 0.207635 0.066979 -0.975911
84.500000 36.084392 -0.161252 -0.059183 0.985137
84.500000 36.661742 0.168137 0.054558 -0.984253
85.000000 36.950417 -0.125238 -0.059206 0.990359
85.000000 37.527767 0.125059 0.044395 -0.991156
85.500000 37.816443 -0.079496 -0.049701 0.995595
85.500000 38.393793 0.083238 0.044418 -0.995539
86.000000 38.682468 -0.045187 -0.044255 0.997998
86.000000 39.259818 0.043801 0.047052 -0.997932
86.500000 39.548493 -0.000808 -0.051351 0.998680
86.500000 40.125844 0.001825 0.040535 -0.999176
87.000000 40.414519 0.032963 -0.039754 0.998666
87.000000 40.991869 -0.033151 0.036426 -0.998786
87.500000 41.280544 0.075875 -0.048697 0.995927
87.500000 41.857895 -0.077459 0.046469 -0.995912
88.000000 42.146570 0.113131 -0.058453 0.991859
88.000000 42.723920 -0.103207 0.060601 -0.992812
88.500000 43.012595 0.136414 -0.061864 0.988718
88.500000 43.589945 -0.127526 0.061656 -0.989917
89.000000 43.878620 0.158761 -0.067544 0.985004
89.000000 44.455971 -0.153869 0.070139 -0.985599
89.500000 44.744646 0.187056 -0.082805 0.978853
89.500000 45.321996 -0.171697 0.071743 -0.982534
90.000000 45.610671 0.208837 -0.085609 0.974196
90.000000 46.188022 -0.196200 0.087925 -0.976614
90.500000 46.476697 0.230384 -0.092239 0.968718
90.500000 47.054047 -0.223001 0.094350 -0.970241
91.000000 47.342722 0.249772 -0.099645 0.963164
91.000000 47.920072 -0.234803 0.090279 -0.967842
91.500000 48.208747 0.267835 -0.101326 0.958122
91.500000 48.786098 -0.255587 0.109410 -0.960575
92.000000 49.074773 0.288072 -0.131735 0.948504
92.000000 49.652123 -0.267349 0.127321 -0.955151
92.500000 49.940798 0.292993 -0.145874 0.944921
92.500000 50.518149 -0.275757 0.140456 -0.950910
93.000000 50.806824 0.315036 -0.157796 0.935870
93.000000 51.384174 -0.293546 0.157467 -0.942887
93.500000 51.672849 0.320702 -0.169273 0.931932
93.500000 52.250199 -0.305265 0.162905 -0.938230
94.000000 52.538874 0.324359 -0.180236 0.928604
94.000000 53.116225 -0.300284 0.174753 -0.937705
94.500000 53.404900 0.330431 -0.199110 0.922589
94.500000 53.982250 -0.301745 0.186424 -0.934984
95.000000 54.270925 0.326435 -0.205353 0.922643
95.000000 54.848276 -0.306755 0.197962 -0.930974
95.500000 55.136951 0.321548 -0.222134 0.920469
95.500000 55.714301 -0.297324 0.216976 -0.929795
96.000000 56.002976 0.318280 -0.235132 0.918374
96.000000 56.580326 -0.289458 0.225120 -0.930341
96.500000 56.869002 0.313801 -0.249035 0.916248
96.500000 57.446352 -0.279898 0.232628 -0.931419
97.000000 57.735027 0.308709 -0.241139 0.920082
97.000000 58.312377 -0.276857 0.232849 -0.932272
97.500000 58.601052 0.299839 -0.244506 0.922124
97.500000 59.178403 -0.268550 0.235686 -0.933988
98.000000 59.467078 0.280541 -0.255811 0.925126
98.000000 60.044428 -0.263182 0.231870 -0.936468
98.500000 60.333103 0.279454 -0.245171 0.928330
98.500000 60.910453 -0.255947 0.244244 -0.935327
99.000000 61.199129 0.275091 -0.252039 0.927794
99.000000 61.776479 -0.253545 0.242784 -0.936360
99.500000 62.065154 0.259596 -0.248065 0.933313
99.500000 62.642504 -0.235397 0.226478 -0.945143
100.000000 62.931179 0.236106 -0.243867 0.940629
100.000000 63.508530 -0.207438 0.227938 -0.951322
100.500000 63.797205 0.220986 -0.227040 0.948482
100.500000 64.374555 -0.204036 0.209001 -0.956393
101.000000 64.663230 0.212567 -0.212204 0.953826
101.000000 65.240580 -0.194593 0.184869 -0.963305
101.500000 65.529256 0.193372 -0.187734 0.962997
101.500000 66.106606 -0.179786 0.153362 -0.971678
102.000000 66.395281 0.177768 -0.150901 0.972434
102.000000 66.972631 -0.166779 0.122351 -0.978374
102.500000 67.261306 0.161270 -0.118523 0.979767
102.500000 67.838657 -0.153863 0.093861 -0.983624
103.000000 68.127332 0.155595 -0.091399 0.983583
103.000000 68.704682 -0.141504 0.050023 -0.988673
103.500000 68.993357 0.145698 -0.046718 0.988225
103.500000 69.570707 -0.135635 0.013455 -0.990668
104.000000 69.859383 0.142289 0.002048 0.989823
104.000000 70.436733 -0.136802 -0.037628 -0.989883
104.500000 70.725408 0.136579 0.049155 0.989409
104.500000 71.302758 -0.134867 -0.081391 -0.987515
105.000000 71.591433 0.130108 0.110231 0.985353
105.000000 72.168784 -0.128892 -0.156598 -0.979216
105.500000 72.457459 0.125019 0.182810 0.975167
105.500000 73.034809 -0.125376 -0.232837 -0.964400
106.000000 73.323484 0.128603 0.257685 0.957632
106.000000 73.900834 -0.134512 -0.321315 -0.937370
106.500000 74.189510 0.127910 0.359309 0.924411
106.500000 74.766860 -0.138248 -0.411777 -0.900737
107.000000 75.055535 0.138251 0.441075 0.886758
107.000000 75.632885 -0.139549 -0.495031 -0.857596
107.500000 75.921560 0.139392 0.526509 0.838664
107.500000 76.498911 -0.143005 -0.591033 -0.793870
108.000000 76.787586 0.136282 0.625235 0.768446
108.000000 77.364936 -0.141963 -0.683990 -0.715545
108.500000 77.653611 0.135440 0.719259 0.681412
108.500000 78.230961 -0.142341 -0.775903 -0.614585
109.000000 78.519637 0.134518 0.806773 0.575346
109.000000 79.096987 -0.147337 -0.854020 -0.498941
109.500000 79.385662 0.127371 0.878488 0.460472
109.500000 79.963012 -0.135169 -0.917559 -0.373918
110.000000 80.251687 0.118372 0.938874 0.323270
110.000000 80.829038 -0.129028 -0.963829 -0.233206
110.500000 81.117713 0.110426 0.977928 0.177376
110.500000 81.695063 -0.114319 -0.990224 -0.079921
111.000000 81.983738 0.085653 0.995934 0.027900
111.000000 82.561088 -0.089140 -0.993733 0.067448
111.500000 82.849764 0.075601 0.990005 -0.119061
111.500000 83.427114 -0.077199 -0.972160 0.221236
112.000000 83.715789 0.056048 0.966290 -0.251283
112.000000 84.293139 -0.059973 -0.939775 0.336491
112.500000 84.581814 0.032567 0.925530 -0.377270
112.500000 85.159165 -0.028715 -0.891976 0.451170
113.000000 85.447840 -0.001149 0.874726 -0.484617
113.000000 86.025190 -0.011299 -0.836321 0.548123
113.500000 86.313865 -0.010088 0.807300 -0.590054
113.500000 86.891216 0.015461 -0.766398 0.642180
114.000000 87.179891 -0.040316 0.744794 -0.666076
114.000000 87.757241 0.039716 -0.694689 0.718213
114.500000 88.045916 -0.059059 0.674351 -0.736046
114.500000 88.623266 0.060270 -0.624064 0.779045
115.000000 88.911941 -0.087432 0.613624 -0.784742
115.000000 89.489292 0.084324 -0.560436 0.823894
115.500000 89.777967 -0.096346 0.534445 -0.839694
115.500000 90.355317 0.084341 -0.488251 0.868618
116.000000 90.643992 -0.097675 0.474211 -0.874976
116.000000 91.221343 0.089608 -0.435461 0.895737
116.500000 91.510018 -0.099292 0.423241 -0.900560
116.500000 92.087368 0.101210 -0.385188 0.917271
117.000000 92.376043 -0.115121 0.374495 -0.920055
117.000000 92.953393 0.106836 -0.332815 0.936920
117.500000 93.242068 -0.116935 0.313021 -0.942520
117.500000 93.819419 0.114359 -0.274822 0.954670
118.000000 94.108094 -0.127938 0.260754 -0.956890
118.000000 94.685444 0.120498 -0.225403 0.966785
118.500000 94.974119 -0.127229 0.212340 -0.968878
118.500000 95.551470 0.121977 -0.176712 0.976675
119.000000 95.840145 -0.132623 0.170557 -0.976382
119.000000 96.417495 0.117286 -0.132459 0.984225
119.500000 96.706170 -0.135901 0.125796 -0.982704
119.500000 97.283520 0.131168 -0.085158 0.987696
120.000000 97.572195 -0.132965 0.076149 -0.988191
120.000000 98.149546 0.119393 -0.044709 0.991840
120.500000 98.438221 -0.130877 0.042632 -0.990482
120.500000 99.015571 0.123412 -0.015870 0.992229
121.000000 99.304246 -0.127701 0.008776 -0.991774
121.000000 99.881597 0.105550 0.030312 0.993952
121.500000 100.170272 -0.106117 -0.017900 -0.994193
121.500000 100.747622 0.093451 0.039484 0.994841
122.000000 101.036297 -0.107966 -0.033831 -0.993579
122.000000 101.613647 0.083682 0.075104 0.993658
122.500000 101.902323 -0.095649 -0.055587 -0.993862
122.500000 102.479673 0.067145 0.091090 0.993576
123.000000 102.768348 -0.081336 -0.079307 -0.993526
123.000000 103.345698 0.057930 0.110023 0.992239
123.500000 103.634373 -0.074086 -0.095584 -0.992661
64.500000 0.288675 0.113620 0.070540 0.991017
65.000000 0.577350 -0.139200 -0.047477 -0.989126
65.000000 1.154701 0.109437 0.075413 0.991129
65.500000 1.443376 -0.137472 -0.058827 -0.988757
65.500000 2.020726 0.107603 0.080566 0.990924
66.000000 2.309401 -0.146572 -0.058278 -0.987482
66.000000 2.886751 0.119041 0.077190 0.989884
66.500000 3.175426 -0.153931 -0.059283 -0.986302
66.500000 3.752777 0.113681 0.073039 0.990829
67.000000 4.041452 -0.157261 -0.065213 -0.985402
67.000000 4.618802 0.138238 0.064372 0.988305
67.500000 4.907477 -0.180430 -0.046838 -0.982472
67.500000 5.484828 0.161347 0.051183 0.985570
68.000000 5.773503 -0.213925 -0.040131 -0.976025
68.000000 6.350853 0.181905 0.042470 0.982398
68.500000 6.639528 -0.236954 -0.028150 -0.971113
68.500000 7.216878 0.210568 0.034487 0.976971
69.000000 7.505553 -0.257351 -0.017213 -0.966165
69.000000 8.082904 0.245285 0.022917 0.969180
69.500000 8.371579 -0.310637 -0.008930 -0.950487
69.500000 8.948929 0.300336 0.006167 0.953813
70.000000 9.237604 -0.359142 0.007340 -0.933254
70.000000 9.814955 0.348804 -0.003796 0.937188
70.500000 10.103630 -0.416444 0.010437 -0.909102
70.500000 10.680980 0.405859 0.005098 0.913922
71.000000 10.969655 -0.473798 0.003176 -0.880628
71.000000 11.547005 0.465747 -0.002116 0.884915
71.500000 11.835681 -0.532194 0.009025 -0.846574
71.500000 12.413031 0.533328 -0.001030 0.845908
72.000000 12.701706 -0.595296 -0.003682 -0.803498
72.000000 13.279056 0.588988 -0.003685 0.808134
72.500000 13.567731 -0.652170 0.005600 -0.758052
72.500000 14.145082 0.650554 -0.003959 0.759450
73.000000 14.433757 -0.711857 -0.012861 -0.702207
73.000000 15.011107 0.711527 0.007032 0.702623
73.500000 15.299782 -0.770354 -0.009837 -0.637541
73.500000 15.877132 0.772003 0.019761 0.635312
74.000000 16.165808 -0.824765 -0.026966 -0.564833
74.000000 16.743158 0.826644 0.042076 0.561150
74.500000 17.031833 -0.869979 -0.051118 -0.490431
74.500000 17.609183 0.873901 0.053847 0.483112
75.000000 17.897858 -0.918549 -0.063813 -0.390121
75.000000 18.475209 0.921773 0.066117 0.382052
75.500000 18.763884 -0.953712 -0.075310 -0.291140
75.500000 19.341234 0.957671 0.082229 0.275871
76.000000 19.629909 -0.978043 -0.089434 -0.188239
76.000000 20.207259 0.979030 0.105326 0.174375
76.500000 20.495935 -0.991293 -0.109439 -0.073216
76.500000 21.073285 0.990961 0.120544 0.058876
77.000000 21.361960 -0.989862 -0.135276 0.043293
77.000000 21.939310 0.988244 0.144059 -0.051200
77.500000 22.227985 -0.978106 -0.149379 0.144893
77.500000 22.805336 0.974583 0.152985 -0.163659
78.000000 23.094011 -0.955568 -0.149500 0.254045
78.000000 23.671361 0.952496 0.151898 -0.263966
78.500000 23.960036 -0.921219 -0.149066 0.359353
78.500000 24.537386 0.909298 0.153813 -0.386676
79.000000 24.826062 -0.867901 -0.152141 0.472864
79.000000 25.403412 0.859412 0.161513 -0.485102
79.500000 25.692087 -0.810072 -0.143695 0.568450
79.500000 26.269437 0.806577 0.154845 -0.570488
80.000000 26.558112 -0.757370 -0.148974 0.635765
80.000000 27.135463 0.746395 0.150579 -0.648244
80.500000 27.424138 -0.694265 -0.141638 0.705645
80.500000 28.001488 0.675962 0.147940 -0.721934
81.000000 28.290163 -0.623959 -0.130105 0.770551
81.000000 28.867513 0.617601 0.129214 -0.775805
81.500000 29.156189 -0.554988 -0.121625 0.822919
81.500000 29.733539 0.547197 0.125424 -0.827553
82.000000 30.022214 -0.488989 -0.115670 0.864587
82.000000 30.599564 0.482197 0.115581 -0.868405
82.500000 30.888239 -0.420633 -0.115914 0.899795
82.500000 31.465590 0.404635 0.104021 -0.908543
83.000000 31.754265 -0.349409 -0.098846 0.931742
83.000000 32.331615 0.342565 0.093546 -0.934825
83.500000 32.620290 -0.284114 -0.090018 0.954555
83.500000 33.197640 0.282061 0.085481 -0.955581
84.000000 33.486316 -0.224195 -0.079356 0.971308
84.000000 34.063666 0.219811 0.072513 -0.972844
84.500000 34.352341 -0.176372 -0.075559 0.981419
84.500000 34.929691 0.177755 0.070825 -0.981523
85.000000 35.218366 -0.125533 -0.066052 0.989888
85.000000 35.795717 0.125928 0.063768 -0.989988
85.500000 36.084392 -0.081297 -0.060421 0.994857
85.500000 36.661742 0.075243 0.062567 -0.995200
86.000000 36.950417 -0.031140 -0.062871 0.997536
86.000000 37.527767 0.036766 0.057940 -0.997643
86.500000 37.816443 0.006096 -0.060464 0.998152
86.500000 38.393793 -0.000466 0.058700 -0.998276
87.000000 38.682468 0.048869 -0.066762 0.996571
87.000000 39.259818 -0.046453 0.061489 -0.997026
87.500000 39.548493 0.081531 -0.057378 0.995018
87.500000 40.125844 -0.082594 0.054169 -0.995110
88.000000 40.414519 0.121525 -0.058991 0.990834
88.000000 40.991869 -0.114379 0.060047 -0.991621
88.500000 41.280544 0.157136 -0.065522 0.985401
88.500000 41.857895 -0.158016 0.061603 -0.985513
89.000000 42.146570 0.185976 -0.067460 0.980236
89.000000 42.723920 -0.185341 0.065583 -0.980483
